GAME_ID,PLAYER_ID,TEAM_ID,Actual Assists,Expected Assists,Actual Points from Assists,Expected Points from Assists,Actual Points,Expected Points
21500467,202344,1610612762,0,1.4159105902706917,0,4.2477317708120745,0,4.409129883
21600332,203490,1610612764,2,0.9895448340159159,4,1.9790896680318317,9,9.83622285
21600558,2225,1610612759,2,2.9039406593367914,5,6.980570511753825,2,8.719462133
21600896,202335,1610612761,0,0.35964912280701755,0,0.7192982456140351,0,6.006910821
21600002,203090,1610612757,2,0.7758740004462861,6,2.327622001338858,0,1.934464302
21600534,201142,1610612744,5,4.2618056923266,12,10.618801302478865,21,20.39057737
21600122,203490,1610612764,5,2.847511052418607,11,6.470022104837215,11,11.63972562
21600949,201577,1610612741,1,1.7373365946046875,2,3.7785405925242923,10,9.392270346
21600163,203101,1610612749,0,0.5631067961165048,0,1.1262135922330097,2,2.03507548
21600864,1627785,1610612751,5,2.897488149815558,10,6.049213587766708,10,9.00202319
21501151,201155,1610612754,1,0.793632527809743,3,2.380897583429229,12,7.508360926
21500893,202682,1610612752,1,0.9763325679010932,2,2.2265112896483403,4,6.375278249
21500368,203123,1610612743,3,1.5302219762651417,7,3.3852302773166083,6,4.70004902
21600767,203943,1610612757,0,0.2777777777777778,0,0.8333333333333334,4,4.209411048
21601080,201575,1610612750,3,1.1738148270362427,8,3.0060936039157458,2,2.73035343
21600706,202738,1610612738,8,8.26724527075834,18,19.65875989720122,28,20.99354503
21500476,101161,1610612738,0,0.375,0,0.75,0,0.887573964
21500897,201160,1610612753,0,0.3688212927756654,0,1.1064638783269962,8,7.107967857
21600681,201143,1610612738,9,6.223035866311838,20,13.66285947185331,20,17.80417511
21501033,2405,1610612748,1,0.4497354497354497,2,0.8994708994708994,6,3.849261897
21500446,203096,1610612738,2,1.8120973797928834,4,4.0575280929191,10,8.606744826
21500325,203940,1610612750,1,0.40718562874251496,2,0.8143712574850299
21500619,203083,1610612765,1,0.7624399342438037,2,1.8602364693980777,10,8.617150329
21600682,203079,1610612748,7,4.335570740704693,19,10.637953215774312,22,15.85951312
21500751,101123,1610612748,0,0.8057270693512304,0,1.9705145413870244,6,10.4263597
21500137,201961,1610612751,2,2.4627705785279117,5,5.640771927763737,5,4.943778564
21500466,203933,1610612756,1,1.4292185181820936,2,3.1917703696975206,22,14.88756673
21600076,202323,1610612757,0,1.727100094457501,0,4.226215157924475,3,6.704498259
21600834,201145,1610612753,3,2.7815193745821434,6,5.885619394325577,8,10.80024984
21600620,203497,1610612762,2,3.2160172778547222,4,7.188634937688997,16,13.78086044
21600856,1626162,1610612764,0,0.33876221498371334,0,1.01628664495114,3,2.880142892
21601092,203917,1610612755,1,1.7270938722045024,3,4.72922682209296,6,6.873662346
21600743,203488,1610612737,0,1.4491351104322765,0,3.9371489210404196,8,8.736628619
21500785,201577,1610612752,2,1.3951826464374146,4,3.2077322396535406,12,8.893036237
21601016,1627758,1610612752,3,3.2746434319352,7,7.172301033041718,4,7.080689018
21600705,202704,1610612765,3,3.966300081219389,6,9.662255470189713,22,16.17960302
21500491,101114,1610612742,5,4.2845878173911105,11,10.331350764574399,8,8.72337943
21600202,2585,1610612744,1,0.8439222412807319,2,2.107238421955403,4,4.187003185
21500181,2755,1610612750,1,0.4122137404580153,3,1.2366412213740459,4,5.885657398
21500598,203076,1610612740,3,3.329343707605002,6,7.714179732704007,16,14.37650192
21600755,203490,1610612764,0,0.6703062171357872,0,2.0109186514073616,10,11.81400441
21600762,1626144,1610612743,4,3.8656086037675568,10,10.21646292512028,4,8.503341453
21500676,201599,1610612746,2,1.3395243647123705,6,3.5274338536307823,6,7.556943183
21601068,201609,1610612748,7,6.042487398525055,17,14.438301192351563,11,18.8868864
21601228,203463,1610612758,1,0.9820386169735069,2,1.9640772339470138,13,13.0653174
21500417,202330,1610612762,5,4.313710163704994,12,11.216013704588459,18,18.16638117
21600157,204028,1610612747,1,0.9626678876678877,2,2.2352258852258853,8,6.871626434
21600669,201951,1610612758,5,5.930072027466924,11,13.259600148457508,15,9.55326338
21501015,1626144,1610612743,1,5.245637124809799,3,12.162523751493797,7,9.138624426
21600441,203937,1610612759,0,0.633399209486166,0,1.5849802371541504,8,5.324796472
21500610,201593,1610612750,0,0.8324353448275861,0,2.0441810344827585,2,1.761061947
21600878,200782,1610612761,1,0.7524621720834452,2,1.8464276121407466,2,0.887179487
21500718,203124,1610612752,1,1.3933102834092934,2,2.786620566818587,4,3.553836238
21500670,201145,1610612763,1,0.6262230919765166,2,1.2524461839530332,24,16.90950248
21600448,2403,1610612745,1,0.7408133199261043,3,2.2224399597783133,2,3.432770871
21600308,201959,1610612741,1,0.7298309051898753,2,1.79098711158457,8,5.016531177
21500698,201973,1610612738,0,0.999475890985325,0,2.4156184486373165,11,5.253085432
21500382,202362,1610612746,4,1.923275416100485,9,4.19906881781248,4,3.482352941
21600726,202326,1610612758,4,3.8875817972944686,10,9.70366214579756,11,16.02327399
21500315,201976,1610612745,3,3.626417247020281,8,7.987532733609458,10,10.10338059
21500203,203894,1610612753,9,5.454572201043646,23,13.484833648472556,6,8.655286197
21600458,201980,1610612759,2,1.0940927781219725,4,2.188185556243945,6,5.060481508
21500886,101161,1610612738,3,3.403834438558304,6,7.141294864825125,2,6.622664344
21601042,203937,1610612759,4,3.148972072946694,9,7.015822421463972,3,2.09482099
21600923,203077,1610612766,2,1.0179894049051066,6,2.72462689735005,6,8.756159082
21600975,1627851,1610612752,0,0.6394984326018809,0,1.5548589341692791,4,4.757909587
21501146,203897,1610612750,1,1.7877298347134158,3,4.2699975179269245,10,11.27610008
21600247,201167,1610612758,0,0.4482758620689655,0,0.896551724137931,4,2.733333333
41600153,202695,1610612759,3,2.4675361057079463,6,5.646210522309406,14,12.16215283
21500906,201589,1610612743,0,0.35892116182572614,0,1.0767634854771784,5,5.523206989
21500117,201962,1610612740,4,3.7967904539684034,10,9.20261025838137,11,10.41118578
21500106,202330,1610612762,4,4.1380726705382305,10,9.952504206915616,13,17.22565809
21600987,201949,1610612748,0,4.387605936377086,0,11.494767137464786,13,16.41669587
21500331,203460,1610612760,1,0.42475728155339804,3,1.2742718446601942,0,0.777777778
41600161,203460,1610612760,1,0.5505321883998355,3,1.6515965651995064,18,9.971491938
21500550,201150,1610612766,1,2.5392945834091427,2,5.400506975037463,5,5.61360247
21601159,203460,1610612760,4,3.6107408045602307,9,8.325396093742539,4,6.151084517
21600028,203210,1610612763,0,0.44716494845360827,0,0.8943298969072165,10,12.12806037
21500598,201569,1610612740,2,1.9206188072126802,5,4.571264344452089,10,12.83893764
41600164,202708,1610612760,0,0.3888888888888889,0,1.1666666666666667,0,2.655430612
41600161,201569,1610612745,2,2.068181936179461,4,4.905037739339386,8,8.929275518
21500159,202711,1610612751,0,0.3695652173913044,0,1.108695652173913,0,4.103270351
21500943,203084,1610612744,1,0.4378415300546448,3,1.3135245901639345,4,8.81984568
21600778,201167,1610612758,0,0.4883720930232558,0,1.4651162790697674,5,5.200361771
21601046,2564,1610612762,2,2.2602338931385058,5,6.148490140953978,2,2.65794126
21600583,201973,1610612738,1,2.023926293565029,2,4.382931121161472,7,6.158659472
21601089,204038,1610612758,2,1.25258345659404,5,3.2228666488518876,6,8.739962622
21500238,201600,1610612740,0,0.7794722266902854,0,2.338416680070856,2,1.219298246
21500341,203504,1610612762,4,3.3382288032955914,9,8.27673488615908,15,13.10806191
21500348,202087,1610612740,2,0.8720088509562194,4,1.7440177019124388,9,6.15269747
21600190,202357,1610612750,0,0.6941462353111851,0,2.082438705933556,0,4.071293033
21500219,202709,1610612761,1,1.130256263599509,3,3.390768790798527,4,7.10422888
21600912,2037,1610612746,0,1.8053707058006219,0,5.416112117401866,9,4.575922992
21600581,201144,1610612763,7,8.80883514652271,16,20.480707808826068,19,20.5209962
21600251,2403,1610612745,0,0.7701840881628923,0,2.3105522644886767,8,7.780418908
21600167,201188,1610612763,5,3.6901121625327544,12,8.115784715867164,24,20.3141376
21500225,203141,1610612756,0,0.08333333333333333,0,0.25,5,8.874079505
21500638,200752,1610612758,3,1.9215180699382568,8,5.27410834994216,14,10.44773547
21500942,101108,1610612746,7,6.04770883402183,18,15.568373088323037,26,20.61623965
21600033,201163,1610612743,1,1.8019558932387323,2,3.6039117864774646,11,10.22101229
21600470,201568,1610612743,1,1.6960932571296228,2,4.097136754420753,12,13.06499812
21600787,1891,1610612749,2,1.5674542405166716,4,3.134908481033343,4,1.914820053
41600222,203918,1610612762,2,1.3809730103908477,5,3.4458387392017404,8,12.56466178
21600405,201142,1610612744,4,4.679163121291177,9,10.984492278328466,26,15.53890978
21600923,203469,1610612766,2,1.9378342565180022,6,4.671276621144113,8,10.1514808
21500203,203099,1610612739,2,1.5080591124147942,6,4.226558289625334,3,4.191939822
21601188,1627785,1610612751,4,1.7754392033595143,10,4.194079949631275,4,5.718431568
21600651,202397,1610612765,4,2.651791782702922,10,7.0192185845183745,8,7.342156726
21500402,202730,1610612754,2,1.591362012418141,5,4.300634709820795,2,0.680851064
21600554,203487,1610612741,4,2.346898544285189,9,5.1119155554693325,5,5.350678338
21600340,2730,1610612737,3,2.272185495768841,8,5.20562901254557,6,6.330945037
21600270,203902,1610612760,3,3.0981709081433775,8,7.392794012189751,2,1.254735793
21600860,203114,1610612749,0,1.9882660637802927,0,4.423501824530282,5,9.025831789
21600677,2548,1610612741,4,3.8183810493600787,9,9.03301758033396,19,20.46892878
21500159,202714,1610612737,2,2.4824386693753215,5,5.329363320059055,8,7.33010926
21601230,202323,1610612757,2,2.0936700756823043,4,5.159148830490361,6,7.595377431
21500572,201935,1610612745,5,5.414209960946343,13,12.628769218942464,16,12.75679962
21500844,201572,1610612751,1,1.4650603302761678,2,2.9301206605523356,32,24.85283633
21500504,2733,1610612744,3,3.4731357326372527,6,7.716307022989096,6,5.398654753
21500381,2733,1610612744,4,1.8291743674038599,9,4.05920343566242,0,2.69637028
21600409,1626181,1610612761,0,1.0,0,2.5,8,5.797214204
21500415,202689,1610612766,6,7.786306475627003,14,19.572868636955143,8,9.99122364
21501207,201976,1610612745,4,2.993975828812377,10,7.375869865658709,7,7.995938908
21500405,202684,1610612739,1,1.1014180583415907,3,3.3042541750247723,4,4.621850487
21600281,201935,1610612745,12,10.383644937774722,30,26.875017739038796,18,25.05420906
21600843,203894,1610612757,2,1.47109837076817,5,3.932980151674589,7,4.328598124
21600359,203093,1610612740,3,1.814565460992671,8,4.712925000755045,5,7.578420757
21600227,1627827,1610612742,1,1.1231591973360302,3,3.3694775920080904,8,10.07970404
21500181,202694,1610612765,0,0.8467970696332108,0,2.033348955378506,12,13.20113406
21600515,203930,1610612751,1,1.387654480912318,3,4.162963442736954,5,6.695334071
21501053,1626159,1610612748,3,2.2438400172543336,6,5.174073112737114,8,4.962030488
21501060,204001,1610612752,1,0.8649071618037135,3,2.120583554376658,25,15.32413834
21600172,1627739,1610612750,2,2.402616397938035,5,5.982662857516658,2,2.357159019
21600979,204020,1610612748,3,2.027339557702395,7,5.11185480626188,12,13.14667751
21600981,201148,1610612763,0,0.7532486936576778,0,2.2597460809730334,8,7.969607516
21600712,203530,1610612760,1,1.9066359854950459,2,4.135419621996803,12,10.00595032
21601149,201163,1610612743,1,0.9136029411764706,2,2.1213235294117645,17,13.7273053
21500319,202710,1610612741,0,1.7877122311103233,0,4.22032242140432,24,20.85382572
21600336,101135,1610612759,2,1.8835294932242084,5,4.550972602591958,8,6.780041075
21601032,202710,1610612741,6,5.722374481350162,14,13.86561745100872,16,16.07718601
21600623,201935,1610612745,11,9.780873272898635,25,22.6913814364955,28,30.15408727
21600631,201145,1610612753,1,1.2429608497414604,3,3.728882549224381,11,8.867712798
21600470,203085,1610612746,4,4.375629796881848,8,9.743914625015986,18,17.66644799
21600360,202389,1610612747,1,0.3627450980392157,2,0.7254901960784313,4,4.867840452
21500275,203898,1610612749,0,0.8448747800617408,0,1.9713822131847059,4,7.620132221
21600517,201959,1610612741,0,0.9176201372997712,0,2.3615560640732265,6,8.456876199
21600664,203897,1610612750,1,1.5412170183688274,2,3.3416932959969143,4,8.919858602
21500608,201579,1610612747,2,1.606392461157513,5,3.619399245417572,2,4.56342595
21501089,1626163,1610612766,1,0.3935309973045822,2,0.7870619946091644,4,2.25903518
21600367,203944,1610612747,0,1.1846446954341796,0,2.7399289257520802,2,6.346261401
21600894,1627742,1610612747,3,3.946459520847988,7,9.632624601820309,7,9.302738959
21500594,1889,1610612750,1,1.1340416579002734,2,2.268083315800547,0,1.133757962
21500460,201583,1610612740,4,2.5170194561953623,10,5.72383444438618,2,7.802796276
21600252,201156,1610612747,0,0.5229067930489731,0,1.0458135860979463,16,11.81351698
21500589,201229,1610612765,1,0.6998239206991,3,2.0994717620973002,8,6.225238076
21500331,201566,1610612760,11,10.963412655312567,24,23.179258946237198,19,16.66357026
21600697,201228,1610612753,3,2.03463224402265,7,4.863629422176164,7,7.301874718
21500132,203503,1610612741,0,0.3840304182509506,0,0.7680608365019012,3,7.029421187
21600299,202688,1610612756,1,0.5610021786492374,3,1.6830065359477124,12,11.48196563
21500806,203490,1610612764,1,1.144838295138145,2,2.626633112015421,11,9.041172732
21500997,201973,1610612738,2,2.236385519755514,5,5.456217116800582,16,12.89111569
21600944,201967,1610612740,0,0.48917748917748916,0,0.9783549783549783,4,6.174490632
21501110,202699,1610612765,3,2.46355122897126,7,6.334394372457743,13,14.18750686
21500224,1626147,1610612742,1,0.3076923076923077,2,0.6153846153846154,0,2.060129897
21500247,200755,1610612746,0,0.36585365853658536,0,0.7317073170731707,16,13.84706429
21500683,101150,1610612747,0,1.3454813740671392,0,3.0832704404419706,9,12.13473179
21500900,202344,1610612762,0,0.375,0,1.125,4,3.553171085
21601014,201588,1610612762,2,1.6444989951376243,4,3.9384232776315704,7,10.02977596
21500996,201583,1610612740,2,0.7598039215686274,6,2.2794117647058822,12,12.09249563
21600514,2592,1610612739,1,0.5869883040935673,2,1.1739766081871346,3,1.867154812
21501155,202694,1610612765,2,2.2617863930921347,5,5.2379615009178115,0,6.64099564
21500235,200751,1610612743,4,1.7056802527007127,10,4.125799492574188,6,3.612265191
21500260,200765,1610612758,5,6.035609117441309,12,14.310835606747439,14,12.94390591
21600504,203200,1610612752,0,0.44840525328330205,0,0.8968105065666041,15,12.05527009
21600389,2757,1610612765,3,1.228096837136007,6,2.456193674272014,3,0.993377483
21501177,202695,1610612759,2,3.121144712053328,5,7.008052827370059,18,13.49888075
21601111,1626147,1610612755,3,2.349613952330822,7,6.026273406998195,9,8.653246114
21500863,203095,1610612753,3,2.322566753301405,6,5.034022395491698,8,9.837838601
21500423,101135,1610612738,3,2.963123290479763,8,8.250149505488611,8,7.137634383
21500017,201156,1610612747,0,0.3979933110367893,0,0.7959866220735786,14,9.384962213
21500458,101107,1610612766,3,1.195292233060518,9,3.5858766991815543,2,4.851108619
21600424,1626185,1610612763,0,0.38450502152080346,0,0.7690100430416069,2,2.313698724
21500934,202334,1610612757,0,0.4112903225806452,0,0.8225806451612904,0,1.17251462
21601070,201144,1610612763,5,5.6125326279866155,14,14.52801211030709,15,18.74060109
21501215,2555,1610612760,3,1.9099448102624135,7,4.514056653009463,6,3.863766789
21500957,101112,1610612739,0,0.8117110959216223,0,2.4351332877648666,3,3.720761194
21500402,2216,1610612763,0,0.8744284079316006,0,2.1485077757235853,6,3.374257798
21500779,202694,1610612765,5,4.321265532510081,11,10.207459838725185,12,6.756691401
21600210,1626144,1610612743,2,3.8746961751593054,5,9.137969062275797,3,6.483433505
21600575,203613,1610612759,1,1.2445980713523404,2,2.8891961427046806,12,7.308972711
21500274,201935,1610612745,5,5.042279225795533,12,11.587556562604673,15,20.85411095
21501148,203932,1610612753,3,1.933529573687809,6,3.867059147375618,11,11.07610971
41600114,2747,1610612739,0,0.724858953447953,0,2.1745768603438593,5,4.565697971
21500240,2210,1610612739,1,0.4114285714285714,3,1.2342857142857142,0,1.608002407
21501108,203499,1610612751,3,3.737307121057373,7,8.707672377649663,8,10.02076282
21500712,200765,1610612758,7,7.336286507056023,17,17.592729012019984,13,13.62675197
21500129,203145,1610612737,2,2.144240542411856,4,4.600169396512023,12,13.63815536
21600927,2730,1610612737,3,1.6950354609929077,7,3.723404255319149,4,3.641221133
21500454,101161,1610612738,0,1.6355925274557672,0,3.971173428356482,8,8.611705323
21500206,203498,1610612750,0,0.35772357723577236,0,0.7154471544715447,7,6.942324598
21501194,203268,1610612766,1,0.3142857142857143,3,0.9428571428571428
21500698,203095,1610612753,3,2.283562761093813,6,4.567125522187626,6,6.369908242
21501093,202331,1610612754,1,2.196153397941395,2,5.489009153354379,20,19.1193284
21600085,1627834,1610612758,0,0.375,0,1.125,2,1.222222222
21500268,202391,1610612766,3,2.167153520188462,7,5.018865704441119,3,2.483870968
21500254,202694,1610612765,5,1.9619529981333557,12,4.524765940684938,10,9.65802701
21500001,2581,1610612765,4,2.778927407082757,9,6.22742818631713,3,5.495483276
21500347,2561,1610612759,1,2.5103847122808576,2,5.020769424561715,2,1.15920398
21500872,202700,1610612745,0,0.36907216494845363,0,0.7381443298969073,2,4.384979013
21601139,203901,1610612753,13,10.031834565836606,28,22.571250482271864,13,10.76624416
21501208,201967,1610612740,2,0.5849358974358975,6,1.7548076923076923,10,9.334487108
21600962,200746,1610612759,2,1.2653061224489794,4,2.884778911564626,16,12.79981733
21600161,202738,1610612738,6,2.953745542738517,14,6.729085407071355,17,17.88209376
21601218,200768,1610612761,4,3.036078131904918,10,7.34343752752199,9,8.542325836
21500703,201177,1610612748,2,1.8057376209154974,5,3.9774546232742933,2,2.958527493
21600684,204456,1610612755,13,9.221245970709496,31,21.602709913666818,7,5.566700736
21600443,201571,1610612753,2,3.7518759300895814,4,8.710670598350617,11,5.704781746
21600406,202325,1610612746,1,0.6891891891891891,2,1.3783783783783783,2,1.457042957
21500933,201571,1610612743,4,2.6065748071145225,9,6.140227853837848,9,9.655544909
21600532,1627770,1610612739,1,1.240319057935957,3,3.7209571738078715,6,10.73809959
41600222,202714,1610612762,3,2.5294716591445088,8,6.097469303389261,11,11.60128561
21501189,201582,1610612740,1,0.4936708860759494,2,0.9873417721518988,4,8.921792935
21500495,203499,1610612751,2,3.0414055987858775,4,6.843048127780356,0,2.932823935
21500303,203463,1610612758,0,0.44265232974910396,0,0.8853046594982079,2,2.209420817
21600077,203497,1610612762,2,0.9476047084588011,5,2.2581987407610185,4,2.650829627
41600173,202324,1610612762,3,1.5656265943468564,7,3.9237493841859186,2,3.231185365
21601147,203917,1610612755,5,5.417712157829313,11,13.185528187235587,10,9.519776364
21600765,203930,1610612751,0,0.35064935064935066,0,1.051948051948052,15,11.22189986
21600771,1626181,1610612761,0,0.6764705882352942,0,1.3529411764705883,5,4.406990314
21600794,202689,1610612766,3,3.4734436698128244,7,8.717985526325558,14,14.30852448
21500766,204014,1610612750,0,0.7468971631205674,0,1.8448581560283688,0,2.308663939
21600518,1626155,1610612745,0,1.3078187627725277,0,2.9882870981946277,0,2.012038835
21600277,203521,1610612749,5,4.745429388280985,12,11.126585029743348,9,6.162446618
21500973,203524,1610612754,2,1.5993412140903012,5,3.585779202374151,8,7.345240236
21500791,201954,1610612758,3,3.187941882799101,7,7.45718603561015,20,13.34215029
21500738,202730,1610612754,1,1.4313081030260932,3,4.29392430907828,12,12.32907474
21500079,2546,1610612752,6,5.735079547048731,13,12.948160734770337,13,15.30944163
21501100,200797,1610612763,1,0.33101529902642557,3,0.9930458970792767,4,3.123737374
21600189,1627737,1610612756,1,0.8083778533268577,2,1.6167557066537155,6,5.946777678
21500809,2200,1610612741,9,6.931217291333137,20,15.304161801011057,12,16.05983516
21600471,201945,1610612755,1,0.6938478250135782,3,2.0815434750407347,6,8.500183255
21501019,202720,1610612756,0,1.1612004062051335,0,2.6637181776797285,13,8.14463566
21500131,201967,1610612740,2,0.7829414294931536,5,1.9608932539967023,3,3.014324855
21601174,203901,1610612753,11,10.439188564159437,23,21.18659630640106,17,12.77161698
21501121,1626196,1610612748,3,1.6775316348413924,6,3.355063269682785,0,6.662504638
41600143,2585,1610612744,1,1.6034202600160214,3,4.810260780048064,0,3.098952183
21500416,101145,1610612754,6,3.607084896612195,14,9.010927545716338,6,9.937235034
21600978,202328,1610612749,3,3.330131477845293,6,7.319446629159975,12,15.58197866
21500476,1626204,1610612747,2,1.1514917120099089,4,2.3029834240198177,6,4.779823059
21600647,203118,1610612737,2,2.8172331324239708,6,7.0633089366649155,4,5.617472871
21500613,101139,1610612754,1,1.659114939354383,2,3.831387773445608,5,4.953295454
21600835,2544,1610612739,4,6.913709550698532,10,18.12932545675822,28,19.73929835
21500222,203897,1610612750,5,5.456056667853531,11,12.567565487327707,16,12.15382377
21501062,200752,1610612758,3,2.6744538473065447,7,5.915554787977738,9,14.99371323
21600250,204025,1610612740,3,4.489281882435161,6,10.086446944492632,6,7.373485937
21500007,202692,1610612762,1,0.4013605442176871,3,1.2040816326530612,12,11.75488228
21500887,203114,1610612749,4,6.207433421832811,8,13.213680526013759,15,11.2434682
21600418,1626143,1610612755,1,1.799926235776825,3,4.681948597994898,10,9.321712059
21600097,202683,1610612760,1,0.2831858407079646,3,0.8495575221238938,20,13.6844908
21600587,201565,1610612752,3,3.9829126612876373,7,9.271224173741121,14,15.11336346
41600177,101109,1610612746,2,0.9775136612021857,4,1.9550273224043715,6,4.646807915
21600240,201977,1610612764,3,2.7311396760715616,6,5.837279352143123,2,3.17899617
21500466,202389,1610612739,0,0.33988212180746563,0,1.0196463654223968,4,5.164945276
21500155,201596,1610612763,1,1.9423204654467032,2,4.2100061367367,16,12.52574912
21500226,202362,1610612746,0,0.525,0,1.05,0,1.318965517
21600136,201177,1610612748,1,1.877237795100062,2,3.754475590200124,4,2.334066471
21600088,203486,1610612757,3,3.4055789434600103,8,8.965118707402684,4,3.114491755
21600824,202704,1610612765,9,9.393720972552078,21,21.861541409621474,7,6.577863754
21500238,201950,1610612740,3,3.1148206862039385,7,6.974438743711272,6,5.508567502
21600161,200826,1610612742,6,6.943868854191994,14,14.946145711192496,9,11.13954523
21500202,101107,1610612766,0,0.5830395012519802,0,1.7491185037559405,9,5.752108095
21500374,203109,1610612738,1,1.2249207415711039,3,2.7861246689829158,7,9.072924241
21501100,201988,1610612759,4,3.4103834312156103,8,6.8207668624312205,17,10.59519141
21600265,203918,1610612762,3,1.8385225885225887,7,4.065934065934066,17,14.19948525
21500219,2592,1610612739,2,1.162190192873209,4,2.555149616515649,6,3.281280547
21600369,200757,1610612737,2,1.844687829184417,6,4.6848958399998635,13,11.67659026
21600640,202325,1610612746,0,0.05263157894736842,0,0.15789473684210525,0,0.960413081
21501209,203500,1610612760,2,1.6757869007719108,6,5.0273607023157325,12,11.45757366
21500509,203468,1610612757,6,4.37069779006206,13,10.383134793062403,22,18.41776499
21600310,1627741,1610612740,1,1.1228963846610904,2,2.533374468668586,8,8.787901116
21501159,203101,1610612749,0,0.625,0,1.25,4,6.743270703
21600661,201586,1610612753,1,0.604982206405694,2,1.209964412811388,10,9.078787416
21500277,2547,1610612748,2,1.0210197512003492,4,2.0420395024006983,15,17.79056181
21600233,202682,1610612748,1,0.7627848101265823,3,2.288354430379747,0,4.89902794
21501204,202349,1610612749,2,3.4397559285804773,4,7.273589305908107,8,7.508529418
21600672,1626202,1610612754,1,0.8333333333333334,2,1.6666666666666667,0,1.266666667
21600237,203459,1610612757,0,0.3865336658354115,0,1.1596009975062345,4,6.798296614
21500358,201152,1610612751,3,3.0301948683930253,6,6.476870805828367,10,10.43606342
21500786,203507,1610612749,2,2.4650314660691013,5,5.642314061084947,12,11.42957148
21600015,202340,1610612738,4,4.775039540613844,10,11.730764599317432,13,10.94669651
21600810,201949,1610612748,3,3.7938030942530703,8,9.539245929274514,17,14.39944744
21500334,202696,1610612753,3,2.33073279921842,7,5.702765618632449,13,9.918457838
21600573,203120,1610612751,3,2.507060585277857,6,5.441305636575132,4,8.188690653
21501179,203901,1610612753,10,7.906972484578314,21,16.82065794687209,12,10.87972296
21600263,201600,1610612740,0,0.19354838709677416,0,0.5806451612903225,8,6.077010364
21500239,202709,1610612761,7,5.5360914387122095,16,12.948997923467541,12,6.28314336
21500186,203459,1610612757,2,1.79261327283625,4,4.32612949493402,3,4.406011858
21500167,203524,1610612754,0,0.42857142857142855,0,0.8571428571428571,4,4.559390621
21600216,203501,1610612737,3,1.7999122422114961,7,4.099824484422992,0,5.051765877
21600171,203086,1610612757,0,0.3142857142857143,0,0.9428571428571428,6,2.205307019
21500764,203917,1610612755,1,0.5661375661375662,2,1.1322751322751323,2,6.804231416
21500038,1626161,1610612758,0,0.5037406483790524,0,1.0074812967581048,6,5.850215821
21501194,2403,1610612764,0,1.3906033446191817,0,2.7812066892383633,6,7.902135934
21501206,101187,1610612764,3,2.2470097987934583,7,4.8190884681103325,4,8.186621908
41600302,202684,1610612739,1,0.44501718213058417,2,0.8900343642611683,6,6.130329344
21500698,203482,1610612738,3,1.6332782995791393,6,3.6331627697571895,15,14.0688498
21501161,202344,1610612762,3,1.5795000523238498,6,3.1590001046476996,6,4.300484402
21500485,101106,1610612744,1,2.1249768729145013,2,4.249953745829003,8,10.13629388
21500430,202328,1610612749,3,1.3178969680808947,7,3.072988063404856,8,9.256499346
21500029,203115,1610612743,0,1.4149777608699294,0,2.829955521739859,9,12.70890881
21500448,708,1610612750,1,0.6104060913705583,2,1.2208121827411167,2,3.61854251
21500882,202718,1610612742,4,2.945783602970904,11,8.103116574678477,24,15.55612845
21600536,203915,1610612751,5,4.4401336306465815,12,10.453750601309538,9,5.080577216
21500148,201168,1610612737,0,0.8076176356383917,0,1.6152352712767835,2,3.760003537
21500611,1626159,1610612748,1,1.045144079969513,3,2.802098906575206,0,2.905120479
21500136,203991,1610612745,0,0.34234234234234234,0,1.027027027027027,2,2.622367955
21500300,201152,1610612751,0,2.840223512442056,0,6.557206130844376,22,18.61798787
21600038,203083,1610612765,1,0.4496124031007752,2,0.8992248062015504,16,17.37360235
21501139,201166,1610612741,1,1.807797135074601,2,4.35086842258846,11,8.675081572
21601035,201939,1610612744,3,2.1560948724688567,8,5.381707786416332,24,17.57084254
21500789,203922,1610612754,1,0.3252032520325203,2,0.6504065040650406,5,6.507118571
21500145,201167,1610612752,0,0.8038510471716579,0,1.9955226071638288,4,6.514393376
21600622,201942,1610612761,6,3.7495842020082555,15,9.685639865681559,26,23.58838391
21600542,204028,1610612747,1,0.7852947820194263,3,1.9653264061441156,2,2.413236481
21501002,200752,1610612758,3,2.0940591663015633,7,4.5588348435065535,18,16.28834653
21600295,1627742,1610612747,1,0.7501346775434816,3,1.8668423887948282,5,4.080637993
21600390,1626178,1610612751,1,2.393578426856193,3,6.263019353906329,6,3.669081558
21600921,203585,1610612748,2,0.851931330472103,5,2.055793991416309,5,3.968712153
21600781,203081,1610612757,3,3.396232761464364,6,8.381202750854031,29,21.05091648
21600694,203457,1610612755,3,1.9226289661346274,7,4.275365459150975,4,3.687415121
21500506,204038,1610612752,0,0.811257127674794,0,1.9764965562345438,7,6.496984845
21500443,202689,1610612766,8,6.46068009995858,20,16.68032191312846,16,12.57729046
21600619,201142,1610612744,4,3.115032675686578,11,8.127005921796576,21,20.57218935
21600566,201939,1610612744,6,6.494901486493111,14,14.999952534851094,27,25.12670673
21500536,203917,1610612755,2,1.2572348647488192,4,2.5144697294976384,8,6.34613619
21600462,201188,1610612763,3,2.8441604442367097,6,6.477981209488724,8,8.066582001
21500607,203124,1610612752,0,0.2736842105263158,0,0.8210526315789475,10,6.153571345
21501121,2548,1610612748,4,4.6600078659314335,9,11.2627398418162,24,19.89213414
21600733,2546,1610612752,0,0.45774647887323944,0,1.3732394366197183,13,20.9861363
21500530,200751,1610612743,4,3.4529754838895763,9,7.64466196942119,4,5.205108761
